tweetid,user,content,date,lang,value
7.96293E+17,513756113,@GerardoAmarilla y pensar que acá en #TreintaYTres le hacen monumento a #Comunistas. En #Flores a #Sendic. Cuan equivocado estamos,Wed Nov 09 10:08:42 +0000 2016,es,N
7.9617E+17,7.55249E+17,Ete m dio justo ahi en el cora nose si reirme o llorar,Wed Nov 09 01:58:19 +0000 2016,es,NEU
7.95284E+17,35709180,@faz500 Mientras el Poder Ejecutivo no decida que el efectivo en los restaurantes es un riesgo de seguridad y lo prohíba,Sun Nov 06 15:15:58 +0000 2016,es,NONE
7.94874E+17,35709180,@federicod @diego_vallarino Ud. vaya a lo tecnológico que es lo suyo Dejá el vino para mí...,Sat Nov 05 12:06:30 +0000 2016,es,NEU
7.95274E+17,35709180,@RufinaCamejo @mister__lemon @diego_vallarino Wrong. Desde 2005 hasta exactamente la primera vez en que pierda el FA,Sun Nov 06 14:38:59 +0000 2016,es,NEU
7.95117E+17,2401691318,"@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu",Sun Nov 06 04:13:05 +0000 2016,es,P
7.95132E+17,2401691318,@florguedes24 todo en un solo día é foda pero ta sabelo tamo ahí gracias por todo,Sun Nov 06 05:12:30 +0000 2016,es,P
7.94631E+17,293627746,"@elsueco76 @Bassorelli @LuchoVezzoso @ALEJANDROGONZ37 @alededecanocom @DanieldeLocos @AlvaroLevrero yo no puedo, no estoy registrada",Fri Nov 04 20:04:26 +0000 2016,es,NONE
7.94773E+17,2238434785,Como necesitaba esa juntada asi de compañeros y pasar un lindo rato,Sat Nov 05 05:27:36 +0000 2016,es,P
7.94584E+17,1244130426,"@DanielP75949320 muchas gracias Dani, de verdad, sos el mejor!",Fri Nov 04 16:55:54 +0000 2016,es,P
7.94706E+17,513756113,¿Cuántos asesinados más #Bonomi? No vas contra cómplices y DELINCUENTES que usan fútbol para ilícitos pues se relacionan con tu esposa,Sat Nov 05 01:00:51 +0000 2016,es,N
7.97524E+17,1379496326,Hay un buso de wanderers que me tiene enamorada,Sat Nov 12 19:36:50 +0000 2016,es,P
7.97502E+17,2431996405,@XimeRobayo oprime los dos botones la próxima vez,Sat Nov 12 18:13:05 +0000 2016,es,NONE
7.97537E+17,544243207,@YesicaLorenzo si no te mandan sería un error garrafal,Sat Nov 12 20:29:32 +0000 2016,es,NEU
8.06591E+17,8.05903E+17,@lenaychantelle Hola lenay porfiii mandame saludame en tu proximo video y mandame un besote enorme te lo agradeceria mucho lele,Wed Dec 07 20:09:14 +0000 2016,es,P
8.07024E+17,1950925981,@PizzeriaRodelu @tetirounpique @Guia_Montevideo Cuando empiezan con las promos tuiteras? eh?,Fri Dec 09 00:50:02 +0000 2016,es,NONE
8.06982E+17,8.05903E+17,Y otros dias publicare mas para que voten LOS QUIERO MUCHOOOO,Thu Dec 08 22:02:28 +0000 2016,es,P
8.06961E+17,1895931098,En parte si xq las flores ya van a estar pero esvlo unico bueno de las fiestas que voy a pasar,Thu Dec 08 20:35:50 +0000 2016,es,NEU
8.06976E+17,234123920,"me dijeron 'no sos hombre', me llegó al alma",Thu Dec 08 21:37:28 +0000 2016,es,N
8.06923E+17,8.06542E+17,Estaría muy bueno saber que pide la gente para navidad..!! jajaja el mio cumplir mis sueños y avanzar cada ve…,Thu Dec 08 18:07:19 +0000 2016,es,P
8.06902E+17,48771072,@uklatinamerica A mi + q la gráfica me hacen ruido las eternas e invariables promotoras mujeres de adorno al lado de cualquier cosa..,Thu Dec 08 16:44:16 +0000 2016,es,N
8.06944E+17,513756113,@lulurowell @isgra3111 @diegodelacurva ¿Que hablaste de Pepe Batlle? Que fundó empresas públicas que tu FA FUNDIÓ jajaja,Thu Dec 08 19:29:30 +0000 2016,es,N
8.09106E+17,15314090,Hoy @Uber lanzó sus autos autónomos en San Francisco. Un pasito más cerca de Uruguay. Tremendo cc: @Uber_UY #uberlove,Wed Dec 14 18:40:21 +0000 2016,es,P
8.09486E+17,513756113,@diego_14m @thiago23ok @diegodelacurva Así opinan desde el FA de la gente del interior. Increíble que les voten,Thu Dec 15 19:50:52 +0000 2016,es,N
8.0939E+17,289572000,@VickyDut @LIMITEUruguay @lauralomando Obvio!!!! Cuando quieran estoy,Thu Dec 15 13:31:17 +0000 2016,es,P
8.09499E+17,7.46324E+17,@UnLocoSuellto te las enviamos por mensaje privado. ¡Saludos!,Thu Dec 15 20:42:50 +0000 2016,es,NONE
8.09487E+17,513756113,@Socialistas90 @diego_14m Que se siente DEFENDER DICTADOR Y DICTADORES No creen en DEMOCRACIA,Thu Dec 15 19:53:57 +0000 2016,es,N
8.09553E+17,2167535024,"@Agusblanco01 te dije que era la mejor serie, igual a mi no me sale hasta el 26 de eneero",Fri Dec 16 00:18:05 +0000 2016,es,P
8.09578E+17,7.34999E+17,@GermanGarmendia podria tomarme una foto contigo antes que te vayas de Uruguay??,Fri Dec 16 01:57:14 +0000 2016,es,NONE
8.0851E+17,1491880160,Tremenda depreciación me agarra cuando me dejan en mi casa,Tue Dec 13 03:11:44 +0000 2016,es,N
8.0878E+17,231501802,@karentodoroff Sí Los mejores libros para los mejores lectores.,Tue Dec 13 21:07:48 +0000 2016,es,P
8.08779E+17,712528934,"El Cappelli vuelve cuando yo me voy, maldito",Tue Dec 13 21:00:00 +0000 2016,es,N
8.08696E+17,2508766862,"Lo extraño loco, nadie entiende eso",Tue Dec 13 15:33:23 +0000 2016,es,N
8.09849E+17,2525451384,@hanover07127260 que te mejores en un año eso es por jugar y ser goleador de la plazita,Fri Dec 16 19:53:29 +0000 2016,es,N
8.0989E+17,1611951710,"@Andresdarmas2 jeje si podes, como uno de los cupos de menores que se permiten",Fri Dec 16 22:36:19 +0000 2016,es,NEU
8.09894E+17,3040621655,Comportamiento de casada jajaja..ahí deos! Como lo quiero,Fri Dec 16 22:51:07 +0000 2016,es,P
8.09837E+17,7.07984E+17,@ABossus @cuervotinelli es que yo pensé que me querían y estaba muy feliz por eso... SE ME AMARGO EL VIERNES !!...,Fri Dec 16 19:05:55 +0000 2016,es,N
8.09856E+17,7.07984E+17,"@candetinelli Muy de menos !!, precioso botija ...",Fri Dec 16 20:20:59 +0000 2016,es,NEU
8.09932E+17,2742898137,"se vienen los findes largos sin Nacional,",Sat Dec 17 01:22:10 +0000 2016,es,NONE
8.09929E+17,2875567647,No voy a poder ir al concierto igual ya estoy acostumbrada a las desilusiones,Sat Dec 17 01:10:11 +0000 2016,es,N
7.98317E+17,2231795107,estoy por terminar la segunda temporada de aliados y después no se que voy a ver,Tue Nov 15 00:11:27 +0000 2016,es,NEU
7.98205E+17,2451973105,#fiestazomegastar ¿ Qué piensas de que muchisimas abrahamers uruguayas viajan a Argentina para verte brillar ? ..... Uruguay te ama,Mon Nov 14 16:45:17 +0000 2016,es,P
7.98367E+17,7.97117E+17,"Que bueno es saber que los grandes exitosos pasan por grandes pruebas, eso me motiva!!!",Tue Nov 15 03:29:40 +0000 2016,es,P
7.9828E+17,2914850385,jajaj hoy no fui a clases porque tuve vacaciones jjaja soy el propio jajaj tengo examen en 20 dias ajaja yatu ay,Mon Nov 14 21:42:50 +0000 2016,es,NEU
7.98341E+17,1884923912,Estoy aburrida de siempre el mismo tema todos los días y siempre lo mismo,Tue Nov 15 01:44:24 +0000 2016,es,N
8.01437E+17,2317213266,"Tengo que ir al dentista, re solo, ni siquiera está mi amiga para acompañarme",Wed Nov 23 14:47:25 +0000 2016,es,N
8.01452E+17,28833624,"@jacintah_ mi sobrina (2,5 años) anda con un monopatin, re copada!",Wed Nov 23 15:45:39 +0000 2016,es,P
8.01241E+17,2509306220,"@DonVascolet 24 horas depues recien lo analizo al tw ,por suerte no lo entendi jajaaa",Wed Nov 23 01:47:59 +0000 2016,es,P
8.0124E+17,2509306220,"@grisel_ok hola hola ,y esa carita nena a que se debe ?dije algo que te molesto ?o es otra cosa",Wed Nov 23 01:46:27 +0000 2016,es,N
8.0154E+17,2829146945,@Phoyu_Agustina @WillyrexYT yo siempre e querido una fan así,Wed Nov 23 21:36:52 +0000 2016,es,P
8.01477E+17,2826834365,"@elpenela Sí, Celta Barcelona lo ves por Fox! Perfecto, yo porque se me fue el # cuando puse Champions. Sds",Wed Nov 23 17:24:40 +0000 2016,es,NEU
8.01497E+17,354071879,@dianaapii Escuchate esto.... SEMIOTICA *suena música de iglesia*,Wed Nov 23 18:44:12 +0000 2016,es,NEU
8.00548E+17,2509306220,"@JPL0UIS Que descanse ,sueñe bonito ,hermosa luna",Mon Nov 21 03:55:07 +0000 2016,es,P
8.00555E+17,3309865438,Pq nunca puedo tener un perro propio?,Mon Nov 21 04:21:17 +0000 2016,es,N
8.00581E+17,249992014,Tengo ganas de dormir porque esta re frio y re lindo pero no tengo sueño,Mon Nov 21 06:05:51 +0000 2016,es,NEU
8.0058E+17,293627746,"@AlbertoRaimundi Es shileno, Alberto, nada más que agregar, ajajajaja. Beso!",Mon Nov 21 06:03:30 +0000 2016,es,N
8.00757E+17,28833624,"@sbarreiro1985 como puede ver en el gif, fue una pelea limpia, sin armas, cualquiera de los dos podía ganar!",Mon Nov 21 17:47:00 +0000 2016,es,NEU
8.00807E+17,2781852293,"Que vengan los gurices que te juntabas hace mil año , y te digan para volver a juntarse. Es re lindo",Mon Nov 21 21:04:27 +0000 2016,es,P
8.00774E+17,8.0073E+17,@tetirounpique GRACIAS !!! los piques serán primicias tuyas !,Mon Nov 21 18:51:56 +0000 2016,es,P
8.00797E+17,162714980,Yo quiero pasar nuestros noveno cumple mes juntinhos pero ya veo que no,Mon Nov 21 20:26:02 +0000 2016,es,N
8.01848E+17,289572000,"@carodominguezuy @Zanocchi @luciabrocal fue whatsapp! Si no lo convencemos, se van las dos con Feli en fin de semana de disfrute total",Thu Nov 24 18:00:04 +0000 2016,es,NEU
8.00937E+17,2509306220,"@DonVascolet hermosa edad ,espero este disfrutando y traiga fotos",Tue Nov 22 05:41:07 +0000 2016,es,P
8.00939E+17,2230573537,Jaja tremendo cuerpo y es una nena,Tue Nov 22 05:46:38 +0000 2016,es,P
8.01006E+17,22786739,Again me despierto tarde por andar viendo las chicas superpoderosas y kick buttowsky en la noche,Tue Nov 22 10:14:52 +0000 2016,es,N
8.0214E+17,1950925981,"@ElConservadorUY 2,98 No alcanza ni para un batido decente!!",Fri Nov 25 13:22:00 +0000 2016,es,N
8.02255E+17,345386215,Quería un juguito y no puedo por el colorante,Fri Nov 25 20:58:17 +0000 2016,es,N
8.02177E+17,2804154457,Hoy tengo el cumple de mi tio,Fri Nov 25 15:49:53 +0000 2016,es,NONE
8.02145E+17,7.63224E+17,"@armadacolombia Increibles fotos, muy lindas la verdad!!",Fri Nov 25 13:40:24 +0000 2016,es,P
8.01566E+17,2943005753,@NinetalesGD NO ME JODAS... que gran lastima,Wed Nov 23 23:19:57 +0000 2016,es,N
8.01596E+17,2943005753,@BenjaCandado eres una de las mejores personas que he conocido en mi vida,Thu Nov 24 01:17:26 +0000 2016,es,P
8.01593E+17,7.64518E+17,@SonrisaDeCaeli dos cosas 1-Siento que casi todas las indirectas son para mi 2 por tu icon tuve que activar modo nocturno para verte,Thu Nov 24 01:06:43 +0000 2016,es,NEU
8.01986E+17,113676280,"Que lindo, los aliens eligieron visitar a Uruguay la próxima aterricen con más tranquilidad! #temblor",Fri Nov 25 03:08:31 +0000 2016,es,N
8.0194E+17,7.64518E+17,Nos separan mas de 9KM y quieres JAJAJAJAJAJAJAJAJAJAJAJAJAJA Te juro que eres muy chistos@,Fri Nov 25 00:07:55 +0000 2016,es,P
8.10851E+17,48771072,@CuadradoAndres @grazianopascale @adeladubra jaja muchas gracias!!! muy buena onda de todos los implicados!!!,Mon Dec 19 14:16:22 +0000 2016,es,P
8.10687E+17,7.22958E+17,Sería más divertido tw si yo supiera usar cc,Mon Dec 19 03:22:48 +0000 2016,es,NEU
8.1074E+17,293627746,"@Niaso01 @LuisSuarez9 @neymarjr El fútbol es hermoso, y más cdo se juntan talentos como éstos.",Mon Dec 19 06:55:14 +0000 2016,es,P
8.10447E+17,722603144,#FelizDOMINGO que la paz de dios llene tu vida en este bello día #bendiciones para todos,Sun Dec 18 11:27:57 +0000 2016,es,P
8.11436E+17,2227486286,@AmorAKilates @Roocio_Mk si me pasa lo mismo!,Wed Dec 21 05:00:55 +0000 2016,es,NONE
8.09281E+17,140260506,@clauchoarrionda pquno ladra y ls demas retwitean,Thu Dec 15 06:15:49 +0000 2016,es,NEU
8.10772E+17,3291225459,A mi desayuno le hizo falta un alfajor podrida de las galletas de arroz,Mon Dec 19 09:02:34 +0000 2016,es,N
8.13201E+17,2257050336,Viste cuando necesitas que alguien te escuche pero ese alguien no está? bueno,Mon Dec 26 01:52:07 +0000 2016,es,N
8.13476E+17,7.07984E+17,"@cuervotinelli @candetinelli Mañana es mi primer sesión  , Vamo a tapar el tajo ...",Mon Dec 26 20:07:43 +0000 2016,es,NEU
